Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
03-10-2019,132.4708445,134.2377798,130.7726303,133.776413,24132900,0,0,MSFT
04-10-2019,134.2377537,135.7101971,133.9138144,135.5825806,22897700,0,0,MSFT
07-10-2019,134.6206042,135.6414918,134.5028135,134.6009674,15303700,0,0,MSFT
08-10-2019,134.5617129,135.2292134,133.1285279,133.1776123,25550500,0,0,MSFT
09-10-2019,134.9347395,136.1519499,134.4537358,135.7004089,19749900,0,0,MSFT
10-10-2019,135.945792,137.1041069,135.7101956,136.5445862,17654600,0,0,MSFT
11-10-2019,137.5458566,138.4391426,136.9372513,137.1139374,25446000,0,0,MSFT
14-10-2019,137.1237403,137.7127086,136.9568652,136.9863129,13304300,0,0,MSFT
15-10-2019,137.4869688,139.1851829,137.2415615,138.9692383,19695700,0,0,MSFT
16-10-2019,138.2035447,138.3998825,136.9666975,137.8305359,20751600,0,0,MSFT
17-10-2019,138.3606112,138.8219781,136.4660744,137.123764,21460600,0,0,MSFT
18-10-2019,137.1924544,137.4280507,134.0512448,134.8856354,32273500,0,0,MSFT
21-10-2019,135.9065386,135.9556231,134.4929904,135.8869019,20078200,0,0,MSFT
22-10-2019,136.4170031,137.4378908,133.7567815,133.8647614,27431000,0,0,MSFT
23-10-2019,134.3654087,134.9249295,133.1187354,134.7187958,29844600,0,0,MSFT
24-10-2019,136.8292722,137.8403489,136.1224981,137.3691711,37029300,0,0,MSFT
25-10-2019,136.7801895,138.5471248,136.6427621,138.1446533,25959700,0,0,MSFT
28-10-2019,141.7472409,142.9939141,140.8735916,141.5411072,35280100,0,0,MSFT
29-10-2019,141.4331062,141.8453886,140.0293689,140.2060699,20589500,0,0,MSFT
30-10-2019,140.8834274,142.3362344,140.1668273,141.9533997,18496600,0,0,MSFT
31-10-2019,142.2380208,142.2674684,140.363121,140.7361298,24605100,0,0,MSFT
01-11-2019,141.6098156,141.7668798,140.3435206,141.0797424,33128400,0,0,MSFT
04-11-2019,142.1693404,142.3362156,141.5116507,141.8944855,16912000,0,0,MSFT
05-11-2019,142.3067778,142.3558623,141.2662533,141.8061523,18250200,0,0,MSFT
06-11-2019,141.71777,141.8650233,140.5692659,141.4134674,16575800,0,0,MSFT
07-11-2019,141.1975198,142.2184224,141.1288136,141.6098022,17786700,0,0,MSFT
08-11-2019,141.3349585,143.3080426,141.1189989,143.278595,16732700,0,0,MSFT
11-11-2019,142.6699381,143.7300991,142.0711439,143.4257965,14362600,0,0,MSFT
12-11-2019,143.5926992,144.8590091,143.3767396,144.3681946,18641600,0,0,MSFT
13-11-2019,144.0442694,144.7510436,143.5927134,144.6037903,16919200,0,0,MSFT
14-11-2019,144.3190936,145.6835572,144.2994568,145.3399811,19729800,0,0,MSFT
15-11-2019,146.1940022,147.2345416,145.5461385,147.2149048,23485700,0,0,MSFT
18-11-2019,147.3130959,147.7842737,146.2431087,147.578125,21534000,0,0,MSFT
19-11-2019,148.1082009,148.549931,147.4406853,147.6271973,23935700,0,0,MSFT
20-11-2019,148.0507096,148.572742,146.2285257,147.3710785,25696800,0.51,0,MSFT
21-11-2019,147.1544007,147.5483974,146.2679344,147.2332001,18576100,0,0,MSFT
22-11-2019,147.8143488,148.0408875,146.5831372,147.3415527,15901800,0,0,MSFT
25-11-2019,147.745386,149.0751004,147.6665866,148.9568939,22420900,0,0,MSFT
26-11-2019,149.0849455,150.1290105,149.0455533,149.744873,24620100,0,0,MSFT
27-11-2019,150.0403619,150.2078048,149.2425392,150.0305176,15184400,0,0,MSFT
29-11-2019,149.8138238,150.0108147,149.0061418,149.1046448,11977300,0,0,MSFT
02-12-2019,149.5281641,149.5478677,146.0906314,147.3021393,27418400,0,0,MSFT
03-12-2019,145.273114,147.1839416,144.4457284,147.0657501,24066000,0,0,MSFT
04-12-2019,147.8832602,147.9226523,146.9573868,147.5976257,17574700,0,0,MSFT
05-12-2019,147.7946592,148.0606051,147.2332194,147.6764526,17869100,0,0,MSFT
06-12-2019,148.7205296,149.5872925,148.0113505,149.469101,16403500,0,0,MSFT
09-12-2019,148.7993112,149.9221755,148.6417125,149.0849457,16687400,0,0,MSFT
10-12-2019,149.0159974,149.6069849,148.4939648,148.8584137,16476100,0,0,MSFT
11-12-2019,149.2622316,149.5872733,148.0704273,149.4198303,18856600,0,0,MSFT
12-12-2019,149.3705788,151.1336821,148.7500584,150.9366913,24612100,0,0,MSFT
13-12-2019,150.700289,152.5618802,150.532846,152.2072906,23845400,0,0,MSFT
16-12-2019,152.7785755,153.5566945,152.492941,153.1922607,24144200,0,0,MSFT
17-12-2019,153.1134546,153.3695562,152.1284854,152.3648834,25425600,0,0,MSFT
18-12-2019,151.9807578,153.1430143,151.8625513,152.0496979,24129200,0,0,MSFT
19-12-2019,151.6852638,153.4286636,151.4390215,153.3695679,24958900,0,0,MSFT
20-12-2019,154.9849411,156.1078056,153.9408609,155.0440369,53477500,0,0,MSFT
23-12-2019,155.7433567,155.7433567,154.9061418,155.0440369,17718200,0,0,MSFT
24-12-2019,155.112938,155.3394917,154.7583485,155.0144501,8989200,0,0,MSFT
26-12-2019,155.1917483,156.3441604,155.0341496,156.2850647,14520600,0,0,MSFT
27-12-2019,157.0533345,157.1518374,155.8418266,156.5707092,18412800,0,0,MSFT
30-12-2019,156.6002796,156.6298274,154.3742392,155.2213135,16348400,0,0,MSFT
31-12-2019,154.4136215,155.3985907,154.0984242,155.3296356,18369400,0,0,MSFT
02-01-2020,156.3934249,158.314112,155.9501917,158.2057648,22622100,0,0,MSFT
03-01-2020,155.9403458,157.5458355,155.6842442,156.2358246,21116200,0,0,MSFT
06-01-2020,154.7190067,156.7086493,154.1575669,156.6396942,20813700,0,0,MSFT
07-01-2020,156.9253082,157.2700384,154.9553697,155.2114563,21634100,0,0,MSFT
08-01-2020,156.5411631,158.3830659,155.5758974,157.6837311,27746500,0,0,MSFT
09-01-2020,159.4073985,159.7816915,158.6095759,159.6536407,21385000,0,0,MSFT
10-01-2020,160.3726975,160.7666792,158.7573336,158.9149323,20725900,0,0,MSFT
13-01-2020,159.3286177,160.855323,158.8361331,160.8257751,21626500,0,0,MSFT
14-01-2020,160.9341099,161.1409601,159.2892132,159.6930542,23477400,0,0,MSFT
15-01-2020,160.1756841,161.4758506,160.1264476,160.7272644,21417900,0,0,MSFT
16-01-2020,161.8797117,163.7413031,161.5645143,163.672348,23865400,0,0,MSFT
17-01-2020,164.9035613,164.9528127,162.9434669,164.5883789,34371700,0,0,MSFT
21-01-2020,164.1746627,165.6619759,163.9284204,163.9973755,29517200,0,0,MSFT
22-01-2020,164.8838564,164.9725151,163.189708,163.2094116,24138800,0,0,MSFT
23-01-2020,163.6920483,164.2928802,162.7858783,164.2140808,19680800,0,0,MSFT
24-01-2020,164.9922015,165.0119051,161.9781979,162.5593262,24918100,0,0,MSFT
27-01-2020,158.727785,160.9242772,157.7920673,159.8408051,32078100,0,0,MSFT
28-01-2020,161.3182814,163.2685165,160.6189615,162.9730377,24899900,0,0,MSFT
29-01-2020,165.3172304,166.213556,163.1995525,165.5142212,34754500,0,0,MSFT
30-01-2020,171.4339139,171.4339139,168.2229043,170.1829987,51597500,0,0,MSFT
31-01-2020,169.6215604,169.8086919,167.0310864,167.6713104,36142700,0,0,MSFT
03-02-2020,167.8683011,171.8771332,167.8387532,171.7589417,30107000,0,0,MSFT
04-02-2020,174.4774545,177.9248469,173.6599282,177.4126587,36433300,0,0,MSFT
05-02-2020,181.2638966,181.4313396,175.728374,177.1959686,39186300,0,0,MSFT
06-02-2020,178.2498668,181.0570348,177.3535413,180.8698883,27751400,0,0,MSFT
07-02-2020,180.1016456,182.8398591,179.7371967,181.1260071,33529100,0,0,MSFT
10-02-2020,180.8206555,186.0015883,180.4956139,185.8636932,35844300,0,0,MSFT
11-02-2020,187.7843908,187.8336423,180.7418663,181.6677399,53159900,0,0,MSFT
12-02-2020,182.7906038,183.0565497,179.1166725,181.9336853,47062900,0,0,MSFT
13-02-2020,180.3281797,183.430827,180.1213296,180.9487152,35295800,0,0,MSFT
14-02-2020,180.495615,182.6231521,179.9046274,182.5640564,23149500,0,0,MSFT
18-02-2020,182.8201716,184.8787541,182.7118244,184.4158173,27792200,0,0,MSFT
19-02-2020,185.7392453,185.8577596,184.1688703,184.9688721,29997500,0.51,0,MSFT
20-02-2020,184.6429579,184.9392588,178.8651583,182.1441803,36862400,0,0,MSFT
21-02-2020,180.9096064,181.2355359,175.0626634,176.3861237,48572600,0,0,MSFT
24-02-2020,165.6996502,172.3959808,161.2156673,168.7811432,68311100,0,0,MSFT
25-02-2020,172.0502995,172.6824011,165.5811261,165.9959564,68073300,0,0,MSFT
26-02-2020,167.6157076,171.121887,166.1342183,168.0700226,56206100,0,0,MSFT
27-02-2020,161.3045662,164.9687747,156.0304527,156.2279816,93174900,0,0,MSFT
28-02-2020,150.5292038,161.6897603,150.1242597,160.0107269,97012700,0,0,MSFT
02-03-2020,163.2700098,170.7861002,160.307031,170.6576996,71030800,0,0,MSFT
03-03-2020,171.6552397,172.8404282,160.2576396,162.4798737,71677000,0,0,MSFT
04-03-2020,166.4107818,168.5935012,163.5761883,168.4453583,49814400,0,0,MSFT
05-03-2020,164.0008686,168.7613797,163.6453106,164.2181549,47817300,0,0,MSFT
06-03-2020,160.6033312,161.0971611,154.0749006,159.5761719,72821100,0,0,MSFT
09-03-2020,149.136607,155.8033096,148.1489473,148.7612915,70419300,0,0,MSFT
10-03-2020,156.2082386,159.0428167,150.6970965,158.9341736,65354400,0,0,MSFT
11-03-2020,155.190939,155.7538971,149.2847245,151.7341309,56371600,0,0,MSFT
12-03-2020,143.5069341,151.5761107,136.8698607,137.3439331,93226400,0,0,MSFT
13-03-2020,145.6797803,159.9119578,138.9933211,156.8699646,92727400,0,0,MSFT
16-03-2020,138.272354,147.5069779,133.3340556,133.7488708,87905900,0,0,MSFT
17-03-2020,138.2723599,145.6798078,133.3340614,144.7612915,81059800,0,0,MSFT
18-03-2020,136.2970271,144.1983041,133.3538057,138.6674042,81593200,0,0,MSFT
19-03-2020,141.0081555,148.2970726,137.2846748,140.9488983,85922700,0,0,MSFT
20-03-2020,144.1982774,145.2847088,134.1834113,135.6550293,84866200,0,0,MSFT
23-03-2020,135.3192444,138.8353255,130.8846622,134.3019562,78975200,0,0,MSFT
24-03-2020,141.9760757,147.7538907,139.526684,146.5094299,82516700,0,0,MSFT
25-03-2020,147.0723969,152.4255102,142.6575572,145.1069489,75638200,0,0,MSFT
26-03-2020,146.568671,154.7267485,146.5390424,154.1835327,64568100,0,0,MSFT
27-03-2020,149.8773357,152.9785861,147.3588008,147.8526306,57042300,0,0,MSFT
30-03-2020,150.5588243,158.6181298,148.1588037,158.2526855,63420300,0,0,MSFT
31-03-2020,157.4329259,162.7465391,154.6279764,155.7637939,77927200,0,0,MSFT
01-04-2020,151.1119266,155.80331,148.9588358,150.2329102,57969900,0,0,MSFT
02-04-2020,149.986003,153.5613263,148.5045134,153.3440399,49630700,0,0,MSFT
03-04-2020,153.186003,155.4378656,150.3119101,151.9316711,41243300,0,0,MSFT
06-04-2020,158.3416171,164.445347,155.635424,163.2305298,67111700,0,0,MSFT
07-04-2020,167.4971718,167.9021158,161.2452853,161.4724579,62769000,0,0,MSFT
08-04-2020,163.6255689,164.6132286,161.4823494,163.0922394,48318200,0,0,MSFT
09-04-2020,164.3070424,165.3045731,161.3144352,163.1020966,51385100,0,0,MSFT
13-04-2020,162.3218405,163.5267863,160.2971356,163.467514,41905300,0,0,MSFT
14-04-2020,166.9144607,171.6058435,165.9268012,171.5564575,52874300,0,0,MSFT
15-04-2020,169.0873101,171.4280734,167.1515058,169.7589264,40940800,0,0,MSFT
16-04-2020,172.1490623,175.0922836,170.7663299,174.8552399,50479600,0,0,MSFT
17-04-2020,177.2848836,177.7787134,173.6996748,176.3959961,52765600,0,0,MSFT
20-04-2020,174.4503061,176.5441395,172.8305451,172.8996735,36669600,0,0,MSFT
21-04-2020,171.3589379,171.5268382,164.0601342,165.7490387,56203700,0,0,MSFT
22-04-2020,169.2749729,171.852765,168.7120148,171.3786926,34620200,0,0,MSFT
23-04-2020,171.961418,172.8996916,168.8009102,169.3046112,32790800,0,0,MSFT
24-04-2020,169.9367031,172.405852,168.6033717,172.3959808,34277600,0,0,MSFT
27-04-2020,174.410794,174.716966,171.1614007,171.9021454,33194400,0,0,MSFT
28-04-2020,173.4231332,173.5021477,167.2996471,167.7144623,34392700,0,0,MSFT
29-04-2020,171.0823794,175.4873324,169.7589193,175.2404175,51286600,0,0,MSFT
30-04-2020,177.7787339,178.1737917,174.0552528,176.9984894,53875900,0,0,MSFT
01-05-2020,173.630558,176.4355076,171.8626389,172.415741,39370500,0,0,MSFT
04-05-2020,172.3367311,176.7910705,171.6552436,176.6330414,30372900,0,0,MSFT
05-05-2020,178.3910709,181.3836783,177.6799548,178.5293427,36839200,0,0,MSFT
06-05-2020,179.833069,181.9269027,179.3886252,180.287384,32139300,0,0,MSFT
07-05-2020,181.8972629,182.2725784,180.3268878,181.3343048,28316000,0,0,MSFT
08-05-2020,182.6972714,182.7170288,181.0972676,182.4009705,30877800,0,0,MSFT
11-05-2020,180.8898527,185.1960492,180.5935668,184.4355621,30892700,0,0,MSFT
12-05-2020,184.494804,184.7318327,180.0503361,180.2577362,32038200,0,0,MSFT
13-05-2020,180.2972645,181.7787539,174.3614206,177.5318146,44711500,0,0,MSFT
14-05-2020,175.3490775,178.4602142,173.51203,178.3021851,41873900,0,0,MSFT
15-05-2020,176.8503391,184.7516165,174.8157625,180.8997498,46610400,0,0,MSFT
18-05-2020,183.4577738,183.9022176,181.6898697,182.6281433,35264500,0,0,MSFT
19-05-2020,182.7466548,184.2972876,181.2256656,181.3639374,26799100,0,0,MSFT
20-05-2020,183.0377228,184.067758,182.1760707,183.8795776,31261300,0.51,0,MSFT
21-05-2020,183.6220536,184.8798789,181.5322874,181.6709442,29119500,0,0,MSFT
22-05-2020,181.4332597,182.691085,180.7894839,181.7501831,20826900,0,0,MSFT
26-05-2020,184.5530424,184.7115117,179.3633024,179.8287964,36073600,0,0,MSFT
27-05-2020,178.4719366,180.2447795,174.9064685,180.0664978,39517100,0,0,MSFT
28-05-2020,179.0067564,182.3840439,178.6502081,179.6604156,33810200,0,0,MSFT
29-05-2020,180.9776734,182.5029138,178.6799294,181.492691,42130400,0,0,MSFT
01-06-2020,180.7894937,181.2450891,179.7198639,181.0767212,22622400,0,0,MSFT
02-06-2020,182.4830901,183.2258978,179.6109064,183.1367645,30794600,0,0,MSFT
03-06-2020,183.0476436,184.1568983,181.8195293,183.5824585,27311000,0,0,MSFT
04-06-2020,182.5326342,184.0578595,180.5518134,181.165863,28761800,0,0,MSFT
05-06-2020,180.8687195,185.9297167,180.2645687,185.4048004,39893600,0,0,MSFT
08-06-2020,184.1568894,186.7418608,182.6712739,186.5536804,33211600,0,0,MSFT
09-06-2020,186.1971472,188.8712522,185.4642381,187.9798889,29783900,0,0,MSFT
10-06-2020,189.2971276,196.6162592,189.1782681,194.9523621,43872300,0,0,MSFT
11-06-2020,191.2779495,193.8827184,184.2856551,184.4837341,52854700,0,0,MSFT
12-06-2020,188.7127575,189.8814494,183.4041581,185.939621,43373600,0,0,MSFT
15-06-2020,182.8099236,188.9900889,182.2453825,187.1281128,32770200,0,0,MSFT
16-06-2020,191.0402582,193.7044645,189.6239786,191.7137451,42556700,0,0,MSFT
17-06-2020,193.1597063,194.4373439,191.8325602,192.3772888,25687800,0,0,MSFT
18-06-2020,192.1396035,194.6057306,192.1396035,194.4373627,23061600,0,0,MSFT
19-06-2020,196.6855783,197.3788625,192.5060456,193.2785645,44441100,0,0,MSFT
22-06-2020,193.9124312,198.8347717,193.3578038,198.6466064,32818900,0,0,MSFT
23-06-2020,200.1520062,201.9941699,199.4983318,199.9737396,30917400,0,0,MSFT
24-06-2020,199.6667321,201.3009031,194.6750555,195.9427795,36740600,0,0,MSFT
25-06-2020,195.9031573,198.6862077,193.5954995,198.4187927,27803900,0,0,MSFT
26-06-2020,197.8146237,197.973093,193.0111433,194.4472351,54675800,0,0,MSFT
29-06-2020,193.9025229,196.6261511,191.6939122,196.5370178,26701600,0,0,MSFT
30-06-2020,195.9823957,202.43986,195.8437388,201.5583954,34310300,0,0,MSFT
01-07-2020,201.1919466,204.3711703,199.8350893,202.7369843,32061200,0,0,MSFT
02-07-2020,203.7075732,206.0251447,203.0341015,204.2820129,29315800,0,0,MSFT
06-07-2020,206.827381,209.1053276,206.0944719,208.6794434,31897600,0,0,MSFT
07-07-2020,208.4318292,212.6113615,205.9954285,206.2529297,33600700,0,0,MSFT
08-07-2020,208.0555049,211.2149012,206.6887338,210.789032,33600000,0,0,MSFT
09-07-2020,214.2554592,214.3049828,209.4420646,212.26474,33121700,0,0,MSFT
10-07-2020,211.5714481,212.0270435,209.0558126,211.6209717,26177600,0,0,MSFT
13-07-2020,212.4231875,213.7305363,204.5197179,205.084259,38135600,0,0,MSFT
14-07-2020,204.1532626,206.8471796,200.0925747,206.3519745,37591800,0,0,MSFT
15-07-2020,207.5503649,209.3033952,203.0638078,206.0449371,32179400,0,0,MSFT
16-07-2020,203.4302653,203.7273914,200.3699011,201.9644623,29940700,0,0,MSFT
17-07-2020,202.509197,203.073723,199.4587314,200.9344482,31635300,0,0,MSFT
20-07-2020,203.0341171,210.2641155,201.0631951,209.5708313,36884800,0,0,MSFT
21-07-2020,211.611072,211.8883857,206.035057,206.7481537,37990400,0,0,MSFT
22-07-2020,207.1938113,210.264089,206.3915815,209.7193604,49605700,0,0,MSFT
23-07-2020,205.2031035,208.8973296,200.2114274,200.5976868,67457000,0,0,MSFT
24-07-2020,198.4980325,200.9146361,195.6159349,199.3695984,39827000,0,0,MSFT
27-07-2020,199.5379603,202.013986,198.9338094,201.8951416,30160900,0,0,MSFT
28-07-2020,201.6574515,202.7369951,199.8053889,200.0827026,23251400,0,0,MSFT
29-07-2020,200.5580813,202.6874573,200.0727748,202.1031189,19632600,0,0,MSFT
30-07-2020,199.0724725,202.4992988,197.656193,201.9446564,25079600,0,0,MSFT
31-07-2020,202.4398555,203.1331548,197.1015447,203.0440063,51044000,0,0,MSFT
03-08-2020,209.4915911,215.5528973,208.4219462,214.4634399,78983000,0,0,MSFT
04-08-2020,212.1161643,212.7104165,208.29318,211.2445984,49280100,0,0,MSFT
05-08-2020,212.8391601,212.9382072,209.5411072,210.8979645,28806400,0,0,MSFT
06-08-2020,210.3037137,214.2950659,209.5212962,214.2752686,32656800,0,0,MSFT
07-08-2020,212.7896501,213.6314898,208.9072286,210.4423676,27820400,0,0,MSFT
10-08-2020,209.6401308,209.8481236,204.3711563,206.2529297,36716500,0,0,MSFT
11-08-2020,205.1734068,205.6586982,201.1919531,201.429657,36446500,0,0,MSFT
12-08-2020,203.3213352,208.2634884,202.7865203,207.1839447,28013100,0,0,MSFT
13-08-2020,207.4315327,209.32322,206.153895,206.6986237,22588900,0,0,MSFT
14-08-2020,206.7580412,207.5800835,205.5200283,206.896698,17958900,0,0,MSFT
17-08-2020,207.590017,209.1647658,206.9165301,208.2634888,20184800,0,0,MSFT
18-08-2020,208.511083,210.3235357,207.2037492,209.4618835,21336200,0,0,MSFT
19-08-2020,209.9682142,210.5738255,207.7443269,208.1910858,27627600,0.51,0,MSFT
20-08-2020,208.0322224,213.452941,207.406766,213.035965,26981500,0,0,MSFT
21-08-2020,212.3211499,214.6939519,211.3184229,211.4871979,36249300,0,0,MSFT
24-08-2020,213.24445,213.9692081,210.901431,212.1523743,25460100,0,0,MSFT
25-08-2020,211.5666378,215.0513761,211.5666378,214.912384,23043700,0,0,MSFT
26-08-2020,216.3122409,220.4919392,215.7959783,219.5587006,39600800,0,0,MSFT
27-08-2020,221.2861799,229.4867391,217.821287,224.9496307,57602200,0,0,MSFT
28-08-2020,226.538105,228.9804106,224.949627,227.2628632,26292900,0,0,MSFT
31-08-2020,225.3665891,227.0543535,222.695943,223.9071655,28774200,0,0,MSFT
01-09-2020,223.8873285,225.8133716,222.8150979,225.6346741,25725500,0,0,MSFT
02-09-2020,226.329626,231.1844391,225.7140921,229.983139,34080800,0,0,MSFT
03-09-2020,227.6202907,227.6599962,213.4132608,215.7364197,58400300,0,0,MSFT
04-09-2020,213.5522486,216.7887858,203.7135526,212.7083588,59664100,0,0,MSFT
08-09-2020,205.0141016,208.5186998,200.7450398,201.2017365,52924300,0,0,MSFT
09-09-2020,206.1062025,213.2940968,205.2126694,209.7696381,45679000,0,0,MSFT
10-09-2020,211.864445,213.1948144,202.6412991,203.8922272,35461500,0,0,MSFT
11-09-2020,205.7090779,207.1287962,199.7919719,202.5618896,33620100,0,0,MSFT
14-09-2020,202.7703665,207.6946676,202.5618709,203.9319458,30375800,0,0,MSFT
15-09-2020,206.9202998,208.2705144,205.4410157,207.27771,21823900,0,0,MSFT
16-09-2020,209.1044517,209.1342346,203.1674858,203.5745392,26328100,0,0,MSFT
17-09-2020,198.6105299,202.8597316,198.5211811,201.4499512,34011300,0,0,MSFT
18-09-2020,201.3407366,202.1846113,194.8378647,198.9480743,55225300,0,0,MSFT
21-09-2020,195.7711014,201.2513859,194.9669323,201.0825958,39839700,0,0,MSFT
22-09-2020,203.5844561,206.6025898,200.6259034,205.927475,33517100,0,0,MSFT
23-09-2020,206.4040349,206.6026079,198.5906689,199.146637,30803800,0,0,MSFT
24-09-2020,198.4119576,204.0907998,197.7666257,201.7279205,31202500,0,0,MSFT
25-09-2020,202.0853365,207.5358229,201.0825944,206.3246155,29437300,0,0,MSFT
28-09-2020,209.3625936,211.0404355,206.562878,207.9329529,32004900,0,0,MSFT
29-09-2020,207.8436037,208.558424,205.321872,205.768631,24221900,0,0,MSFT
30-09-2020,206.2352462,210.4546647,205.0538066,208.8165436,33829100,0,0,MSFT
01-10-2020,211.953816,212.4502182,209.7994322,210.9312286,27158400,0,0,MSFT
02-10-2020,206.5033336,209.4718244,204.0610279,204.7063599,33154800,0,0,MSFT
05-10-2020,205.7289452,208.8959939,205.4906666,208.8662109,21331600,0,0,MSFT
06-10-2020,207.3174245,208.6676239,203.3462068,204.42836,28554300,0,0,MSFT
07-10-2020,205.5700723,208.5981287,205.2325224,208.3201447,25681100,0,0,MSFT
08-10-2020,208.99527,209.6703849,206.8210408,209.0647736,19925800,0,0,MSFT
09-10-2020,209.7100797,214.3067691,209.7100797,214.2571259,26458000,0,0,MSFT
12-10-2020,217.2156647,222.2491902,215.2499163,219.8068848,40461400,0,0,MSFT
13-10-2020,221.1173862,223.5894745,218.8438557,221.2563782,28950800,0,0,MSFT
14-10-2020,221.3953833,222.6066059,217.5532351,219.2707825,23421700,0,0,MSFT
15-10-2020,215.5378451,218.7743821,214.4556768,218.079422,22733100,0,0,MSFT
16-10-2020,218.5658865,220.6904873,217.7418721,218.079422,26057900,0,0,MSFT
19-10-2020,218.8339426,220.7004197,212.1821562,212.6785583,27625800,0,0,MSFT
20-10-2020,214.247203,215.8058981,211.5566962,213.1054688,22753500,0,0,MSFT
21-10-2020,211.5864752,215.3591351,211.5864752,213.2543945,22724900,0,0,MSFT
22-10-2020,212.3906511,214.5053294,210.1767013,213.34375,22351500,0,0,MSFT
23-10-2020,213.4827405,214.723746,211.626201,214.6741028,18879600,0,0,MSFT
26-10-2020,212.3112364,214.7833097,206.6026108,208.5683594,37111600,0,0,MSFT
27-10-2020,210.0674867,213.1253261,208.8165585,211.7155457,36700300,0,0,MSFT
28-10-2020,206.1756875,207.3372669,200.6457749,201.2215881,51195600,0,0,MSFT
29-10-2020,202.6016009,205.8679207,201.9066257,203.2469177,31432600,0,0,MSFT
30-10-2020,202.03571,202.8200188,198.1836238,201.0131226,36953700,0,0,MSFT
02-11-2020,202.8200031,203.8028849,198.6800106,200.874115,30842200,0,0,MSFT
03-11-2020,202.422894,206.6224525,201.6584304,204.9446106,27512000,0,0,MSFT
04-11-2020,212.4800052,216.7490672,210.891512,214.8329468,42311800,0,0,MSFT
05-11-2020,220.4422982,222.5073334,219.5587029,221.6833038,36080100,0,0,MSFT
06-11-2020,220.6607131,222.7456085,216.4611545,222.1102142,25231900,0,0,MSFT
09-11-2020,222.8250119,226.4785246,216.3122177,216.8185425,44395000,0,0,MSFT
10-11-2020,212.9565463,214.9421551,208.2109424,209.4916534,44045100,0,0,MSFT
11-11-2020,210.8617359,216.471075,210.6731006,214.991806,29440800,0,0,MSFT
12-11-2020,215.6470538,217.5333762,212.9168417,213.8897858,21593900,0,0,MSFT
13-11-2020,214.8031728,215.8555431,212.619006,214.9520874,18621100,0,0,MSFT
16-11-2020,213.3238816,216.1732406,212.9764091,215.6669006,24953300,0,0,MSFT
17-11-2020,214.5450382,216.1136559,212.5395691,212.9168396,24154100,0,0,MSFT
18-11-2020,212.6679817,214.1809995,209.9604826,210.1098022,28372800,0.56,0,MSFT
19-11-2020,210.4084361,212.0508461,208.9650886,211.4436493,24792700,0,0,MSFT
20-11-2020,211.2246518,212.3096381,209.0347668,209.4229736,22843100,0,0,MSFT
23-11-2020,209.980392,211.3142292,207.2032226,209.1442566,25683500,0,0,MSFT
24-11-2020,208.6266365,213.265221,207.8999962,212.8770142,33979700,0,0,MSFT
25-11-2020,214.1212842,214.3004495,211.4834705,212.8869781,21012900,0,0,MSFT
27-11-2020,213.8624644,215.2759356,213.0561747,214.2407074,14512200,0,0,MSFT
30-11-2020,213.1159357,213.7728906,209.87091,213.0860748,33064800,0,0,MSFT
01-12-2020,213.5240339,216.321131,212.3693772,215.2162323,30904500,0,0,MSFT
02-12-2020,213.8923279,214.4796124,211.8218866,214.3800659,23724500,0,0,MSFT
03-12-2020,213.623574,215.3854427,212.6679799,213.2552795,25120900,0,0,MSFT
04-12-2020,213.2353694,214.3900413,212.2001411,213.3747253,24666000,0,0,MSFT
07-12-2020,213.3846726,214.549293,212.0110259,213.3050385,24620000,0,0,MSFT
08-12-2020,212.9865189,215.9528175,211.9114811,215.0171356,23284100,0,0,MSFT
09-12-2020,214.1710491,214.2407195,210.2392078,210.8264923,32440600,0,0,MSFT
10-12-2020,210.796638,212.1006144,209.3931152,209.5523834,26733300,0,0,MSFT
11-12-2020,209.0845328,212.3395069,208.148851,212.2797699,30979400,0,0,MSFT
14-12-2020,212.1205192,215.2162251,211.9015292,213.2154541,28798400,0,0,MSFT
15-12-2020,214.1810109,214.4298618,211.2644854,213.1457977,27000600,0,0,MSFT
16-12-2020,213.7629327,219.0982968,213.7330718,218.27211,35023300,0,0,MSFT
17-12-2020,218.8593971,219.8747131,216.918363,218.4114685,32515800,0,0,MSFT
18-12-2020,217.5852814,218.6802315,215.0271019,217.5852814,63354900,0,0,MSFT
21-12-2020,216.5500668,222.9704173,216.2813036,221.5668945,37181900,0,0,MSFT
22-12-2020,221.6664358,224.5929249,220.8303004,222.9106903,22612200,0,0,MSFT
23-12-2020,222.0844945,222.532423,219.7851146,220.0041046,18699600,0,0,MSFT
24-12-2020,220.4022771,222.5822135,220.1832871,221.7261658,10550600,0,0,MSFT
28-12-2020,223.4183293,224.9910688,221.9949095,223.9259949,17933500,0,0,MSFT
29-12-2020,225.269796,226.1357923,222.5523483,223.1197205,17403200,0,0,MSFT
30-12-2020,224.1947577,224.5929283,220.4520455,220.6610718,20272300,0,0,MSFT
31-12-2020,220.6809827,221.9750105,218.6702631,221.3976746,20942100,0,0,MSFT
04-01-2021,221.5071726,221.9750135,213.8226552,216.6894226,37130100,0,0,MSFT
05-01-2021,216.2613798,217.5155981,214.7085526,216.8984375,23823000,0,0,MSFT
06-01-2021,211.19478,215.4949308,210.9658414,211.2744141,35930700,0,0,MSFT
07-01-2021,213.0561862,218.3318285,212.7277164,217.2866516,27694500,0,0,MSFT
08-01-2021,217.674868,219.5661441,216.0324581,218.6105499,22956200,0,0,MSFT
